ApplNo,ApplType,ApplPublicNotes,SponsorName
75539,ANDA,,SANDOZ
75541,ANDA,,EPIC PHARMA
75542,ANDA,,BAXTER HLTHCARE CORP
75543,ANDA,,ANI PHARMS
75546,ANDA,,BAUSCH AND LOMB
75547,ANDA,,WEST-WARD PHARMS INT
75548,ANDA,,DR REDDYS LABS SA
75549,ANDA,,HIKMA
75551,ANDA,,TEVA
75552,ANDA,,AUROBINDO PHARMA USA
75553,ANDA,,AUROBINDO PHARMA USA
75555,ANDA,,TEVA PHARMS
75556,ANDA,,SUN PHARM INDS LTD
75557,ANDA,,TEVA
75558,ANDA,,HOSPIRA
75559,ANDA,,HOSPIRA
75560,ANDA,,PHARM ASSOC
75561,ANDA,,BAJAJ
75562,ANDA,,NEPHRON
75563,ANDA,,OXFORD PHARMS
75564,ANDA,,NORVIUM BIOSCIENCE
75565,ANDA,,PHARM ASSOC
75566,ANDA,,UPSHER SMITH LABS
75567,ANDA,,HIKMA
75568,ANDA,,RISING
75569,ANDA,,TRACE LIFE
75570,ANDA,,PADAGIS ISRAEL
75571,ANDA,,HOSPIRA
75572,ANDA,,NESHER PHARMS
75574,ANDA,,ACTAVIS ELIZABETH
75575,ANDA,,WATSON LABS INC
75576,ANDA,,DR REDDYS LABS LTD
75577,ANDA,,NORVIUM BIOSCIENCE
75578,ANDA,,DR REDDYS
75579,ANDA,,EPIC PHARMA LLC
75580,ANDA,,APOTEX
75581,ANDA,,TEVA
75582,ANDA,,CHARTWELL RX
75583,ANDA,,APOTHECON
75584,ANDA,,APNAR PHARMA LP
75585,ANDA,,BAUSCH
75586,ANDA,,WOCKHARDT
75588,ANDA,,CONTRACT PHARMACAL
75589,ANDA,,PADAGIS US
75590,ANDA,,EPIC PHARMA LLC
75591,ANDA,,BAXTER HLTHCARE
75592,ANDA,,TEVA PHARMS
75593,ANDA,,DR REDDYS LABS LTD
75594,ANDA,,AESGEN
75595,ANDA,,ACTAVIS ELIZABETH
75597,ANDA,,AUROBINDO PHARMA USA
75598,ANDA,,PERRIGO
75600,ANDA,,PADAGIS US
75602,ANDA,,HIKMA
75604,ANDA,,ACTAVIS LABS FL INC
75606,ANDA,,PHARM ASSOC
75607,ANDA,,SANDOZ
75609,ANDA,,NESHER PHARMS
75610,ANDA,,APOTEX
75611,ANDA,,APOTEX
75613,ANDA,,INVATECH
75614,ANDA,,HERITAGE PHARMA AVET
75615,ANDA,,APOTEX INC
75616,ANDA,,WATSON LABS
75618,ANDA,,HIKMA INTL PHARMS
75619,ANDA,,AVACOR PRODS
75620,ANDA,,APOTHECON
75621,ANDA,,BEXIMCO PHARMS USA
75622,ANDA,,SAGENT
75624,ANDA,,RISING
75626,ANDA,,APOTEX INC
75627,ANDA,,TEVA PARENTERAL
75629,ANDA,,SPECGX LLC
75630,ANDA,,MEDIMETRIKS PHARMS
75631,ANDA,,BAXTER HLTHCARE CORP
75632,ANDA,,IVAX SUB TEVA PHARMS
75633,ANDA,,TARO
75634,ANDA,,CHARTWELL INJECTABLE
75635,ANDA,,MYLAN
75636,ANDA,,EPIC PHARMA LLC
75637,ANDA,,BAXTER HLTHCARE CORP
75638,ANDA,,TARO
75639,ANDA,,SUN PHARM INDUSTRIES
75640,ANDA,,NORVIUM BIOSCIENCE
75641,ANDA,,APOTHECON
75642,ANDA,,APOTHECON
75643,ANDA,,RUBICON
75644,ANDA,,TEVA PHARMS
75646,ANDA,,CHARTWELL RX
75647,ANDA,,DR REDDYS LABS SA
75650,ANDA,,ACTAVIS ELIZABETH
75651,ANDA,,SAGENT
75656,ANDA,,WATSON LABS
75657,ANDA,,TARO
75658,ANDA,,SPECGX LLC
75659,ANDA,,WATSON LABS
75660,ANDA,,HIKMA
75661,ANDA,,DR REDDYS
75662,ANDA,,WATSON LABS
75663,ANDA,,IMPAX PHARMS
75664,ANDA,,NEPHRON
75665,ANDA,,TEVA
75666,ANDA,,PADAGIS ISRAEL
75667,ANDA,,BIONPHARMA
75668,ANDA,,ANI PHARMS
75669,ANDA,,HOSPIRA
75671,ANDA,,STRIDES PHARMA
75672,ANDA,,ACTAVIS ELIZABETH
75673,ANDA,,TARO
75674,ANDA,,NATCO PHARMA
75677,ANDA,,APOTEX
75678,ANDA,,ACTAVIS ELIZABETH
75679,ANDA,,MYLAN
75681,ANDA,,TEVA PHARMS
75682,ANDA,,DR REDDYS
75684,ANDA,,SAGENT
75685,ANDA,,NATCO
75686,ANDA,,TEVA
75687,ANDA,,TARO PHARM INDS
75689,ANDA,,FRESENIUS KABI USA
75690,ANDA,,ACTAVIS MID ATLANTIC
75693,ANDA,,RITEDOSE CORP
75694,ANDA,,ACTAVIS ELIZABETH
75695,ANDA,,BAXTER HLTHCARE CORP
75696,ANDA,,ACTAVIS ELIZABETH
75697,ANDA,,BAXTER HLTHCARE CORP
75698,ANDA,,FRESENIUS KABI USA
75702,ANDA,,BAUSCH AND LOMB
75703,ANDA,,APOTEX INC
75704,ANDA,,RISING
75705,ANDA,,HOSPIRA
75706,ANDA,,P AND L
75707,ANDA,,APOTHECON
75708,ANDA,,APOTHECON
75709,ANDA,,FRESENIUS KABI USA
75710,ANDA,,IMPAX LABS INC
75712,ANDA,,TORRENT PHARMS
75713,ANDA,,SUN PHARM INDS INC
75714,ANDA,,CHARTWELL RX
75715,ANDA,,PERRIGO
75716,ANDA,,NORVIUM BIOSCIENCE
75717,ANDA,,APOTEX INC
75718,ANDA,,DR REDDYS LABS LTD
75719,ANDA,,IVAX SUB TEVA PHARMS
75720,ANDA,,SANDOZ
75721,ANDA,,GENZYME
75725,ANDA,,RISING
75726,ANDA,,MALLINCKRODT
75727,ANDA,,COSETTE
75728,ANDA,,PERRIGO
75729,ANDA,,ABBVIE
75730,ANDA,,TEVA PARENTERAL
75731,ANDA,,TARO
75733,ANDA,,ANI PHARMS
75734,ANDA,,BARR
75735,ANDA,,LUPIN
75736,ANDA,,IVAX SUB TEVA PHARMS
75737,ANDA,,PERRIGO NEW YORK
75738,ANDA,,MALLINCKRODT
75739,ANDA,,HIKMA
75740,ANDA,,IVAX SUB TEVA PHARMS
75742,ANDA,,DR REDDYS LABS LTD
75743,ANDA,,PRINSTON INC
75746,ANDA,,AM REGENT
75747,ANDA,,SUN PHARM INDS LTD
75749,ANDA,,INTL MEDICATION
75750,ANDA,,PLIVA
75751,ANDA,,FOUGERA PHARMS
75752,ANDA,,HERITAGE PHARMA
75753,ANDA,,RHODES PHARMS
75755,ANDA,,RISING
75757,ANDA,,SANDOZ
75759,ANDA,,RISING
75761,ANDA,,FRESENIUS KABI USA
75762,ANDA,,BEDFORD
75763,ANDA,,IVAX SUB TEVA PHARMS
75764,ANDA,,TEVA PHARMS USA
75765,ANDA,,TEVA
75766,ANDA,,FRESENIUS MEDCL
75768,ANDA,,MYLAN
75769,ANDA,,EUGIA PHARMA SPECLTS
75772,ANDA,,HIKMA
75773,ANDA,,FRESENIUS KABI USA
75774,ANDA,,PADAGIS ISRAEL
75775,ANDA,,ELAN PHARM
75776,ANDA,,CHARTWELL RX
75780,ANDA,,CIPLA
75782,ANDA,,CHARTWELL RX
75783,ANDA,,TEVA
75784,ANDA,,FRESENIUS KABI USA
75785,ANDA,,IMPAX LABS
75786,ANDA,,CHARTWELL RX
75787,ANDA,,SUN PHARM INDUSTRIES
75788,ANDA,,TARO PHARM INDS
75789,ANDA,,HIKMA
75790,ANDA,,NORVIUM BIOSCIENCE
75791,ANDA,,SANDOZ
75792,ANDA,,CHARTWELL INJECTABLE
75793,ANDA,,SANDOZ
75794,ANDA,,PERRIGO
75795,ANDA,,APOTEX
75796,ANDA,,DURAMED PHARMS BARR
75797,ANDA,,DR REDDYS LABS SA
75798,ANDA,,ENDO OPERATIONS
75799,ANDA,,HIKMA
75800,ANDA,,NORVIUM BIOSCIENCE
75803,ANDA,,BARR
75804,ANDA,,BARR
75805,ANDA,,CARLSBAD
75806,ANDA,,NORVIUM BIOSCIENCE
75807,ANDA,,BEXIMCO PHARMS USA
75808,ANDA,,BARR
75809,ANDA,,DURAMED PHARMS BARR
75810,ANDA,,BARR
75811,ANDA,,FRESENIUS KABI USA
75812,ANDA,,HIKMA
75813,ANDA,,FRESENIUS KABI USA
75815,ANDA,,WOCKHARDT BIO AG
75816,ANDA,,HOSPIRA
75817,ANDA,,RISING
75818,ANDA,,CHARTWELL RX
75819,ANDA,,BAJAJ
75820,ANDA,,ACTAVIS LABS FL INC
75822,ANDA,,GLAXOSMITHKLINE
75823,ANDA,,TEVA PARENTERAL
75824,ANDA,,HIKMA
75825,ANDA,,SAGENT
75826,ANDA,,FRESENIUS KABI USA
75827,ANDA,,TEVA
75828,ANDA,,ACTAVIS ELIZABETH
75829,ANDA,,WATSON LABS FLORIDA
75830,ANDA,,HOSPIRA
75831,ANDA,,DASH PHARMS NATCO
75834,ANDA,,BAXTER HLTHCARE
75835,ANDA,,BAUSCH
75836,ANDA,,FRESENIUS KABI USA
75837,ANDA,,FRESENIUS KABI USA
75838,ANDA,,ABLE
75839,ANDA,,APOTEX INC
75840,ANDA,,DURAMED PHARMS BARR
75841,ANDA,,HOSPIRA
75842,ANDA,,BEXIMCO PHARMS USA
75843,ANDA,,ACTAVIS ELIZABETH
75844,ANDA,,SUN PHARM INDS INC
75845,ANDA,,PANGEA
75846,ANDA,,IVAX SUB TEVA PHARMS
75847,ANDA,,MYLAN PHARMS INC
75848,ANDA,,WATSON LABS
75849,ANDA,,TEVA
75850,ANDA,,SANDOZ
75851,ANDA,,NORVIUM BIOSCIENCE
75852,ANDA,,HIKMA
75853,ANDA,,HOSPIRA
75855,ANDA,,DR REDDYS LABS LTD
75856,ANDA,,HOSPIRA
75857,ANDA,,HOSPIRA
75858,ANDA,,HIKMA
75860,ANDA,,FOUGERA PHARMS
75861,ANDA,,AM REGENT
75862,ANDA,,BARR
75863,ANDA,,BARR
75865,ANDA,,IVAX SUB TEVA PHARMS
75866,ANDA,,BARR
75867,ANDA,,ROXANE
75868,ANDA,,IMPAX LABS
75869,ANDA,,TEVA
75870,ANDA,,HOSPIRA
75871,ANDA,,CHARTWELL RX
75872,ANDA,,TEVA
75873,ANDA,,HIKMA
75874,ANDA,,TEVA PHARMS USA
75875,ANDA,,TARO
75876,ANDA,,STRIDES PHARMA
75877,ANDA,,IMPAX LABS
75880,ANDA,,BAXTER HLTHCARE
75881,ANDA,,TEVA PHARMS USA
75882,ANDA,,ANI PHARMS
75883,ANDA,,TARO
75884,ANDA,,HOSPIRA
75885,ANDA,,HOSPIRA
75887,ANDA,,UPSHER SMITH LABS
75888,ANDA,,UPSHER SMITH LABS
75889,ANDA,,NORVIUM BIOSCIENCE
75890,ANDA,,HIKMA
75893,ANDA,,TEVA
75894,ANDA,,HERITAGE PHARMA
75895,ANDA,,BAXTER HLTHCARE
75896,ANDA,,SUN PHARM INDUSTRIES
75897,ANDA,,ANI PHARMS
75898,ANDA,,ANI PHARMS
75899,ANDA,,SYNTHON PHARMS
75900,ANDA,,CHARTWELL RX
75901,ANDA,,ACTAVIS ELIZABETH
75902,ANDA,,APOTEX
75903,ANDA,,ASCENT PHARMS INC
75905,ANDA,,HOSPIRA
75906,ANDA,,FRESENIUS KABI USA
75907,ANDA,,PRINSTON INC
75909,ANDA,,SENORES PHARMS
75910,ANDA,,ACTAVIS ELIZABETH
75911,ANDA,,XTTRIUM LABS INC
75912,ANDA,,SENORES PHARMS
75913,ANDA,,IMPAX LABS
75914,ANDA,,IMPAX LABS
75915,ANDA,,PERRIGO
75916,ANDA,,IMPAX LABS INC
75918,ANDA,,MYLAN LABS LTD
75919,ANDA,,FOUGERA PHARMS
75920,ANDA,,BAJAJ
75924,ANDA,,PHARM ASSOC
75926,ANDA,,EPIC PHARMA LLC
75927,ANDA,,AMNEAL PHARMS NY
75928,ANDA,,RUBICON
75929,ANDA,,AVIV PHARMA
75932,ANDA,,EPIC PHARMA LLC
75934,ANDA,,MYLAN PHARMS INC
75935,ANDA,,AUROBINDO PHARMA USA
75936,ANDA,,FRESENIUS KABI USA
75938,ANDA,,STRIDES PHARMA
75939,ANDA,,AMNEAL
75940,ANDA,,HOSPIRA
75941,ANDA,,Q BIOMED
75942,ANDA,,APOTEX INC
75943,ANDA,,ANI PHARMS
75944,ANDA,,SUN PHARM INDS LTD
75945,ANDA,,MYLAN PHARMS INC
75947,ANDA,,ACTAVIS ELIZABETH
75948,ANDA,,APOTEX
75950,ANDA,,MYLAN
75951,ANDA,,BARR
75953,ANDA,,TARO
75955,ANDA,,HOSPIRA
75957,ANDA,,MEITHEAL
75958,ANDA,,PAI HOLDINGS
75959,ANDA,,MEITHEAL
75960,ANDA,,ACTAVIS ELIZABETH
75961,ANDA,,WATSON LABS FLORIDA
75962,ANDA,,WATSON LABS
75963,ANDA,,IVAX SUB TEVA PHARMS
75964,ANDA,,SUN PHARM INDS INC
75965,ANDA,,EPIC PHARMA LLC
75967,ANDA,,SUN PHARM INDS INC
75968,ANDA,,GRAVITI PHARMS
75969,ANDA,,NORVIUM BIOSCIENCE
75971,ANDA,,BARR
75972,ANDA,,CHARTWELL
75973,ANDA,,MYLAN
75974,ANDA,,ASTA
75975,ANDA,,IVAX SUB TEVA PHARMS
75976,ANDA,,NORVIUM BIOSCIENCE
75977,ANDA,,TEVA
75978,ANDA,,HERITAGE PHARMA
75979,ANDA,,WATSON LABS
75980,ANDA,,MYLAN PHARMS INC
75981,ANDA,,APOTEX
75982,ANDA,,PLIVA
75983,ANDA,,SPECGX LLC
75984,ANDA,,APOTEX
75985,ANDA,,SANDOZ
75986,ANDA,,MYLAN
75987,ANDA,,CHARTWELL
75988,ANDA,,CHARTWELL RX
75989,ANDA,,PERRIGO PHARMA INTL
75990,ANDA,,ACTAVIS LABS FL INC
75991,ANDA,,CARLSBAD
75992,ANDA,,HIKMA
75993,ANDA,,LANNETT CO INC
75994,ANDA,,CHARTWELL RX
75995,ANDA,,PERRIGO
75997,ANDA,,HIKMA
75998,ANDA,,SUN PHARM INDUSTRIES
75999,ANDA,,RISING
76000,ANDA,,TEVA PHARMS
76001,ANDA,,TEVA PHARMS USA
76002,ANDA,,ACTAVIS MID ATLANTIC
76003,ANDA,,AMNEAL PHARMS
76004,ANDA,,APOTEX
76005,ANDA,,TARO
76006,ANDA,,DR REDDYS
76007,ANDA,,SUN PHARM INDS LTD
76008,ANDA,,MYLAN
76009,ANDA,,CHARTWELL MOLECULES
76011,ANDA,,PERRIGO PHARMA INTL
76012,ANDA,,INTL MEDICATED
76013,ANDA,,INTL MEDICATED
76015,ANDA,,PHARM ASSOC
76017,ANDA,,IVAX SUB TEVA PHARMS
76018,ANDA,,BEDFORD
76019,ANDA,,HOSPIRA
76020,ANDA,,INTL MEDICATION
76021,ANDA,,RANBAXY LABS LTD
76022,ANDA,,CARLSBAD
76023,ANDA,,TEVA
76024,ANDA,,FOSUN PHARMA
76025,ANDA,,BAUSCH
76027,ANDA,,ROXANE
76028,ANDA,,TEVA PHARMS USA
76029,ANDA,,PERRIGO
76030,ANDA,,ANI PHARMS
76032,ANDA,,ABLE
76033,ANDA,,ATLAS PHARMS LLC
76035,ANDA,,TEVA PHARMS USA
76036,ANDA,,MYLAN
76037,ANDA,,TEVA
76038,ANDA,,SUN PHARM INDUSTRIES
76041,ANDA,,SUN PHARM INDS LTD
76042,ANDA,,MYLAN PHARMS INC
76043,ANDA,,TARO
76044,ANDA,,NESHER PHARMS
76045,ANDA,,SUN PHARM INDS LTD
76047,ANDA,,CONTRACT PHARMACAL
76048,ANDA,,APOTEX
76049,ANDA,,ACTAVIS LABS FL INC
76050,ANDA,,PERRIGO PHARMA INTL
76051,ANDA,,BAXTER HLTHCARE CORP
76052,ANDA,,IVAX SUB TEVA PHARMS
76056,ANDA,,AUROBINDO PHARMA USA
76057,ANDA,,BARR
76058,ANDA,,SUN PHARM INDS LTD
76059,ANDA,,WATSON LABS
76061,ANDA,,STRIDES PHARMA
76062,ANDA,,STRIDES PHARMA
76063,ANDA,,HIKMA INTL PHARMS
76064,ANDA,,BARR
76065,ANDA,,GENUS LIFESCIENCES
76067,ANDA,,PADAGIS US
76068,ANDA,,HIKMA
76070,ANDA,,VALEANT PHARMS NORTH
76071,ANDA,,STRIDES PHARMA
76072,ANDA,,ANI PHARMS
76073,ANDA,,WATSON LABS
76075,ANDA,,CHARTWELL RX
76077,ANDA,,IVAX SUB TEVA PHARMS
76078,ANDA,,FRESENIUS KABI USA
76081,ANDA,,BARR
76086,ANDA,,ANI PHARMS
76087,ANDA,,HIKMA
76088,ANDA,,BEN VENUE
76089,ANDA,,IVAX SUB TEVA PHARMS
76090,ANDA,,PERRIGO NEW YORK
76092,ANDA,,EUGIA PHARMA
76093,ANDA,,CHARTWELL RX
76094,ANDA,,IVAX SUB TEVA PHARMS
76095,ANDA,,ANI PHARMS
76096,ANDA,,GENUS
76097,ANDA,,APOTEX INC
76099,ANDA,,HIKMA
76100,ANDA,,SUN PHARM INDUSTRIES
76101,ANDA,,SANDOZ
76102,ANDA,,COREPHARMA
76103,ANDA,,BAUSCH
76104,ANDA,,SANDOZ
76105,ANDA,,BARR
76108,ANDA,,HOSPIRA
76109,ANDA,,APOTEX
76110,ANDA,,TEVA
76112,ANDA,,DR REDDYS LABS INC
76113,ANDA,,NORVIUM BIOSCIENCE
76114,ANDA,,ABLE
76116,ANDA,,CHARTWELL RX
76117,ANDA,,DR REDDYS LABS INC
76118,ANDA,,PRINSTON INC
76119,ANDA,,TEVA
76120,ANDA,,CHARTWELL RX
76121,ANDA,,ABLE
76122,ANDA,,MYLAN
76123,ANDA,,PHARM ASSOC
76124,ANDA,,ACTAVIS MID ATLANTIC
76125,ANDA,,SUN PHARM INDUSTRIES
76126,ANDA,,CARLSBAD
76128,ANDA,,BAUSCH AND LOMB
76129,ANDA,,AUROBINDO PHARMA USA
76130,ANDA,,STRIDES PHARMA
76131,ANDA,,HOSPIRA
76132,ANDA,,IMPAX LABS
76133,ANDA,,DR REDDYS LABS LTD
76134,ANDA,,SUN PHARM INDS LTD
76135,ANDA,,TEVA PHARMS USA
76136,ANDA,,TEVA
76137,ANDA,,SENORES PHARMS
76138,ANDA,,NOSTRUM LABS
76139,ANDA,,TEVA
76140,ANDA,,APOTEX
76141,ANDA,,HIKMA
76143,ANDA,,APOTEX
76144,ANDA,,INTL MEDICATED
76145,ANDA,,FRESENIUS KABI USA
76150,ANDA,,INTL MEDICATION SYS
76151,ANDA,,APOTEX
76152,ANDA,,AUROBINDO PHARMA USA
76153,ANDA,,TEVA PHARMS USA
76154,ANDA,,MYLAN
76155,ANDA,,APOTEX INC
76156,ANDA,,APOTEX INC
76157,ANDA,,DIFGEN PHARMS
76159,ANDA,,ENDO OPERATIONS
76161,ANDA,,STRIDES PHARMA
76162,ANDA,,WATSON LABS TEVA
76163,ANDA,,DR REDDYS
76164,ANDA,,PRINSTON INC
76165,ANDA,,CR DOUBLE CRANE
76166,ANDA,,MYLAN TECHNOLOGIES
76168,ANDA,,TEVA
76169,ANDA,,BARR
76170,ANDA,,HERITAGE PHARMA
76171,ANDA,,FOUGERA PHARMS
76172,ANDA,,ACTAVIS LABS FL INC
76173,ANDA,,IMPAX LABS
76174,ANDA,,TARO
76175,ANDA,,CHARTWELL RX
76176,ANDA,,NORVIUM BIOSCIENCE
76177,ANDA,,DR REDDYS LABS SA
76178,ANDA,,EPIC PHARMA LLC
76179,ANDA,,ACTAVIS LABS FL INC
76182,ANDA,,TEVA
76183,ANDA,,DR REDDYS LABS LTD
76184,ANDA,,TEVA PHARMS
76185,ANDA,,MYLAN INSTITUTIONAL
76186,ANDA,,UPSHER SMITH LABS
76187,ANDA,,MYLAN
76188,ANDA,,UPSHER SMITH LABS
76189,ANDA,,UPSHER SMITH LABS
76191,ANDA,,BARR
76192,ANDA,,CHARTWELL RX
76193,ANDA,,NESHER PHARMS
76194,ANDA,,WATSON LABS
76195,ANDA,,PERRIGO
76196,ANDA,,ROXANE
76198,ANDA,,BARR
76200,ANDA,,OHM LABS
76201,ANDA,,DEXCEL LTD
76202,ANDA,,GAVIS PHARMS
76203,ANDA,,CHARTWELL RX
76204,ANDA,,TEVA
76206,ANDA,,ROCKWELL MEDCL
76207,ANDA,,FRESENIUS KABI USA
76208,ANDA,,HERITAGE PHARMA
76209,ANDA,,AMPHASTAR PHARM
76211,ANDA,,TEVA
76212,ANDA,,APOTEX
76213,ANDA,,ROXANE
76214,ANDA,,APOTEX
76215,ANDA,,FOUGERA PHARMS
76216,ANDA,,TARO
76217,ANDA,,MYLAN INSTITUTIONAL
76218,ANDA,,PAR PHARM
76219,ANDA,,CHARTWELL RX
76220,ANDA,,RANBAXY LABS LTD
76221,ANDA,,BARR LABS INC
76222,ANDA,,HIKMA
76223,ANDA,,SANDOZ
76224,ANDA,,NORVIUM BIOSCIENCE
76225,ANDA,,DR REDDYS LABS SA
76226,ANDA,,STRIDES PHARMA
76228,ANDA,,HERITAGE PHARMA AVET
76229,ANDA,,TARO PHARM INDS
76230,ANDA,,PRINSTON INC
76231,ANDA,,SANDOZ
76232,ANDA,,EPIC PHARMA LLC
76233,ANDA,,HOSPIRA
76234,ANDA,,IMPAX PHARMS
76235,ANDA,,FRESENIUS KABI USA
76236,ANDA,,BARR
76237,ANDA,,BARR
76238,ANDA,,BARR
76239,ANDA,,PURE SOURCE
76240,ANDA,,APOTEX INC
76241,ANDA,,ACTAVIS ELIZABETH
76242,ANDA,,HIKMA
76243,ANDA,,NORVIUM BIOSCIENCE
76244,ANDA,,IVAX SUB TEVA PHARMS
76246,ANDA,,HIKMA
76249,ANDA,,IMPAX LABS
76250,ANDA,,BARR
76251,ANDA,,BARR
76252,ANDA,,TEVA
76254,ANDA,,SANDOZ
76255,ANDA,,DR REDDYS LABS LTD
76256,ANDA,,HIKMA
76257,ANDA,,EPIC PHARMA LLC
76258,ANDA,,MYLAN TECHNOLOGIES
76259,ANDA,,BAXTER HLTHCARE
76260,ANDA,,BAUSCH AND LOMB
76262,ANDA,,SANDOZ
76263,ANDA,,ANI PHARMS
76264,ANDA,,SPECGX LLC
76265,ANDA,,HIKMA INTL PHARMS
76266,ANDA,,CHARTWELL INJECTABLE
76267,ANDA,,HERITAGE PHARMA
76268,ANDA,,STEVENS J
76269,ANDA,,TEVA
76270,ANDA,,ROXANE
76271,ANDA,,SANDOZ
76273,ANDA,,DR REDDYS
76274,ANDA,,APOTEX INC
76276,ANDA,,NATCO PHARMA
76277,ANDA,,TEVA
76278,ANDA,,HIKMA
76280,ANDA,,CHARTWELL RX
76281,ANDA,,OXFORD PHARMS
76282,ANDA,,AUROBINDO PHARMA USA
76283,ANDA,,ANI PHARMS
76284,ANDA,,ANI PHARMS
76285,ANDA,,SUN PHARM INDS LTD
76286,ANDA,,DR REDDYS LABS INC
76287,ANDA,,ANI PHARMS
76288,ANDA,,DASH PHARMS
76290,ANDA,,HIKMA
76291,ANDA,,WATSON LABS
76294,ANDA,,FOUGERA PHARMS
76295,ANDA,,SAGENT
76296,ANDA,,FRESENIUS KABI USA
76298,ANDA,,IMPAX PHARMS
76299,ANDA,,BEDFORD LABS
76300,ANDA,,CHARTWELL RX
76301,ANDA,,PERRIGO
76302,ANDA,,CHARTWELL RX
76303,ANDA,,HOSPIRA
76304,ANDA,,HOSPIRA
76306,ANDA,,ROXANE
76307,ANDA,,ACTAVIS LABS FL INC
76308,ANDA,,ACTAVIS ELIZABETH
76309,ANDA,,DR REDDYS LABS INC
76310,ANDA,,STRIDES PHARMA
76311,ANDA,,ACCORD HLTHCARE
76312,ANDA,,WATSON LABS
76313,ANDA,,WEST-WARD PHARMS INT
76314,ANDA,,NATCO
76315,ANDA,,BARR
76316,ANDA,,HAEMONETICS
76317,ANDA,,TEVA
76318,ANDA,,IMPAX LABS
76320,ANDA,,ENCUBE
76321,ANDA,,ANI PHARMS
76322,ANDA,,EPIC PHARMA LLC
76323,ANDA,,HIKMA
76324,ANDA,,EPIC PHARMA LLC
76327,ANDA,,SUN PHARM INDS LTD
76328,ANDA,,TEVA
76329,ANDA,,SOLUBIOMIX
76330,ANDA,,WEST-WARD PHARMS INT
76332,ANDA,,SUN PHARM INDS LTD
76333,ANDA,,ANI PHARMS
76334,ANDA,,ENDO OPERATIONS
76335,ANDA,,ENDO OPERATIONS
76336,ANDA,,ACTAVIS LABS FL INC
76337,ANDA,,ENDO OPERATIONS
76338,ANDA,,ENDO OPERATIONS
76340,ANDA,,IVAX SUB TEVA PHARMS
76341,ANDA,,APOTEX
76342,ANDA,,ANI PHARMS
76343,ANDA,,CIPLA LTD
76344,ANDA,,SUN PHARM INDS LTD
76345,ANDA,,IMPAX LABS INC
76346,ANDA,,PLIVA PHARM IND
76347,ANDA,,EPIC PHARMA LLC
76348,ANDA,,ANI PHARMS
76349,ANDA,,HIKMA
76350,ANDA,,BTG INTL
76351,ANDA,,NORVIUM BIOSCIENCE
76352,ANDA,,CHARTWELL RX
76353,ANDA,,SPECGX LLC
76354,ANDA,,RISING
76355,ANDA,,NEPHRON
76356,ANDA,,TEVA PHARMS USA
76357,ANDA,,PERRIGO
76359,ANDA,,PERRIGO
76361,ANDA,,TEVA
76362,ANDA,,TARO
76363,ANDA,,SUN PHARM INDS INC
76364,ANDA,,TARO PHARM INDS
76366,ANDA,,HERITAGE PHARMA
76367,ANDA,,TARO PHARM INDS
76368,ANDA,,ADARE PHARMS INC
76369,ANDA,,PADAGIS ISRAEL
76370,ANDA,,WATSON LABS INC
76371,ANDA,,ANI PHARMS
76372,ANDA,,TEVA PARENTERAL
76373,ANDA,,TEVA
76374,ANDA,,CHARTWELL RX
76375,ANDA,,CHARTWELL RX
76377,ANDA,,HERITAGE PHARMA AVET
76378,ANDA,,BARR
76379,ANDA,,PADAGIS US
76380,ANDA,,BARR LABS
76381,ANDA,,BARR
76382,ANDA,,ABLE
76383,ANDA,,APOTEX INC
76386,ANDA,,RANBAXY LABS LTD
76387,ANDA,,HIKMA
76388,ANDA,,TEVA
76390,ANDA,,SENORES PHARMS
76391,ANDA,,APOTEX INC
76392,ANDA,,BARR
76393,ANDA,,WATSON LABS
76394,ANDA,,PAR STERILE PRODUCTS
76395,ANDA,,APOTEX
76396,ANDA,,APOTEX INC
76398,ANDA,,AEGIS PHARMS
76400,ANDA,,FOSUN PHARMA
76401,ANDA,,FRESENIUS KABI USA
76402,ANDA,,CHARTWELL RX
76403,ANDA,,ACELLA PHARMS LLC
76404,ANDA,,HIKMA
76405,ANDA,,BARR
76407,ANDA,,SENTISS
76408,ANDA,,FOUGERA PHARMS
76409,ANDA,,SUN PHARM INDS LTD
76410,ANDA,,TEVA
76411,ANDA,,IMPAX LABS INC
76412,ANDA,,SPECGX LLC
76413,ANDA,,RANBAXY LABS LTD
76414,ANDA,,B BRAUN
76416,ANDA,,SUN PHARM INDS INC
76417,ANDA,,WATSON LABS
76418,ANDA,,MYLAN
76419,ANDA,,PADAGIS ISRAEL
76420,ANDA,,TEVA
76421,ANDA,,SUN PHARM INDS LTD
76422,ANDA,,FOUGERA PHARMS
76424,ANDA,,PLIVA
76426,ANDA,,PLIVA
76427,ANDA,,BAXTER HLTHCARE CORP
76428,ANDA,,MYLAN INSTITUTIONAL
76429,ANDA,,XANODYNE PHARM
76430,ANDA,,RISING
76432,ANDA,,GEDEON RICHTER USA
76433,ANDA,,RHODES PHARMS
76434,ANDA,,SUNSTAR AMERICAS
76435,ANDA,,FOUGERA PHARMS
76436,ANDA,,DR REDDYS LABS INC
76437,ANDA,,DR REDDYS LABS LTD
76438,ANDA,,SPECGX LLC
76439,ANDA,,RISING
76440,ANDA,,ANI PHARMS
76442,ANDA,,SCIEGEN PHARMS INC
76444,ANDA,,BARR
76445,ANDA,,RANBAXY LABS LTD
76446,ANDA,,IMPAX PHARMS
