ApplNo,ProductNo,MarketingStatusID,TECode
205105,5,1,AB2
205105,6,1,AB2
205106,1,1,AP
205107,1,1,AB
205107,2,1,AB
205112,1,1,AA
205115,1,1,AB
205115,2,1,AB
205115,3,1,AB
205118,1,1,AB
205118,2,1,AB
205119,1,1,AB
205119,2,1,AB
205120,1,1,AA
205122,1,1,AB2
205122,2,1,AB2
205122,3,1,AB2
205122,4,1,AB2
205122,5,1,AB2
205126,1,1,AB
205126,2,1,AA
205128,1,1,AB
205129,1,1,AB
205129,2,1,AB
205129,3,1,AB
205129,4,1,AB
205130,1,1,AB
205130,2,1,AB
205131,1,1,AB
205133,1,1,AB
205134,1,1,AB2
205135,1,1,AB
205135,2,1,AB
205135,3,1,AB
205135,4,1,AB
205136,1,1,AA
205136,2,1,AA
205136,3,1,AA
205137,1,1,AB
205137,2,1,AB
205137,3,1,AB
205137,4,1,AB
205141,1,1,AP
205141,2,1,AP
205143,1,1,AB
205143,2,1,AB
205147,1,1,AB
205147,2,1,AB
205147,3,1,AB
205147,4,1,AB
205150,1,1,AB
205150,2,1,AB
205150,3,1,AB
205152,1,1,AB
205152,2,1,AB
205154,1,1,AP
205154,2,1,AP
205160,1,1,AP
205166,1,1,AB
205171,1,1,AB
205171,2,1,AB
205177,1,1,AB
205179,1,1,AP
205180,1,1,AB
205182,1,1,AP
205186,1,1,AB
205186,2,1,AB
205187,1,1,AB
205187,2,1,AB
205192,1,1,AB
205192,2,1,AB
205192,3,1,AB
205197,1,1,AP
205199,1,1,AB
205199,2,1,AB
205199,3,1,AB
205199,4,1,AB
205199,5,1,AB
205199,6,1,AB
205199,7,1,AB
205199,8,1,AB
205205,1,1,AB
205205,2,1,AB
205206,1,1,AB
205209,1,1,AB
205209,2,1,AB
205210,1,1,AB
205210,2,1,AB
205210,3,1,AB
205210,4,1,AB
205217,1,1,AB
205217,2,1,AB
205220,1,1,AB
205222,1,1,AA
205223,1,1,AB
205229,1,1,AB
205229,2,1,AB
205231,1,1,AB3
205231,2,1,AB3
205231,3,1,AB3
205231,4,1,AB3
205231,5,1,AB3
205232,1,1,AB
205232,2,1,AB
205232,3,1,AB
205232,4,1,AB
205233,1,1,AB
205236,1,1,AA
205236,2,1,AA
205236,3,1,AA
205236,4,1,AA
205237,1,1,AB
205237,2,1,AB
205237,3,1,AB
205237,4,1,AB
205241,1,1,AO
205241,2,1,AO
205242,1,1,AP
205242,2,1,AP
205242,3,1,AP
205245,1,1,AB
205245,2,1,AB
205248,1,1,AB
205248,2,1,AB
205249,1,1,AB
205253,1,1,AB
205253,2,1,AB
205253,3,1,AB
205253,4,1,AB
205254,1,1,AP
205256,1,1,AB
205257,1,1,AB1
205257,2,1,AB1
205257,3,1,AB1
205268,1,1,AB
205268,2,1,AB
205268,3,1,AB
205269,1,1,AB
205269,2,1,AB
205272,1,1,AP
205278,1,1,AB
205279,1,1,AP
205280,1,1,AB
205280,2,1,AB
205292,1,1,AA
205294,1,1,AT
205295,1,1,AT1
205299,1,1,AB
205299,2,1,AB
205300,1,1,AB
205300,2,1,AB
205300,3,1,AB
205300,4,1,AB
205301,1,1,AB
205304,1,1,AB
205307,1,1,AB
205309,1,1,AT
205309,2,1,AT
205318,1,1,AT
205321,1,1,AB
205321,2,1,AB
205321,3,1,AB
205321,4,1,AB
205321,5,1,AB
205321,6,1,AB
205321,7,1,AB
205321,8,1,AB
205323,1,1,AP
205323,2,1,AP
205327,1,1,AB
205327,2,1,AB
205327,3,1,AB
205327,4,1,AB
205327,5,1,AB
205328,1,1,AT
205331,1,1,AP
205331,2,1,AP
205332,1,1,AP
205345,1,1,AB
205345,2,1,AB
205347,1,1,AB
205347,2,1,AB
205347,3,1,AB
205347,4,1,AB
205348,1,1,AB
205354,1,1,AP
205356,1,1,AP
205360,1,1,AB
205360,2,1,AB
205360,3,1,AB
205363,1,1,AB
205363,2,1,AB
205363,3,1,AB
205363,4,1,AB
205363,5,1,AB
205363,6,1,AB
205365,1,1,AB
205365,3,1,AB
205365,4,1,AB
205373,1,1,AT
205374,1,1,AB
205374,2,1,AB
205375,1,1,AP
205376,1,1,AP
205376,2,1,AP
205379,1,1,AP
205385,1,1,AB
205385,2,1,AB
205386,1,1,AB
205386,2,1,AB
205386,3,1,AB
205386,4,1,AB
205388,1,1,AT
205390,1,1,AP
205390,2,1,AP
205391,1,1,AB
205391,2,1,AB
205391,3,1,AB
205397,1,1,AB
205399,1,1,AB
205399,2,1,AB
205401,1,1,AB1
205401,2,1,AB1
205401,3,1,AB1
205401,4,1,AB1
205401,5,1,AB1
205401,6,1,AB1
205404,1,1,AP
205406,1,1,AB
205406,2,1,AB
205412,1,1,AB
205414,1,1,AB
205414,2,1,AB
205415,1,1,AB
205415,2,1,AB
205421,1,1,AB
205421,2,1,AB
205422,1,1,AB
205422,2,1,AB
205422,3,1,AB
205422,4,1,AB
205422,5,1,AB
205422,6,1,AB
205426,1,1,AB
205426,2,1,AB
205426,3,1,AB
205426,4,1,AB
205429,1,1,AB
205429,2,1,AB
205430,1,1,AB
205430,2,1,AB
205430,3,1,AB
205430,4,1,AB
205432,1,1,AB
205432,2,1,AB
205432,3,1,AB
205433,1,1,AN
205437,1,1,AB
205437,2,1,AB
205437,3,1,AB
205438,1,1,AT
205441,1,1,AB
205443,1,1,AB
205443,2,1,AB
205447,1,1,AP
205447,2,1,AP
205448,1,1,AB
205448,2,1,AB
205449,1,1,AB
205457,1,1,AB
205459,1,1,AB
205464,1,1,AB
205467,1,1,AB
205467,2,1,AB
205468,2,1,AB
205468,3,1,AB
205469,1,1,AB
205470,1,1,AB
205473,1,1,AP
205476,1,1,AP
205476,2,1,AP
205482,1,1,AB
205482,2,1,AB
205482,3,1,AB
205484,1,1,AB
205484,2,1,AB
205487,1,1,AP
205487,2,1,AP
205487,3,1,AP
205487,4,1,AP
205494,1,1,AB
205499,1,1,AB
205499,2,1,AB
205499,3,1,AB
205501,1,1,AN
205504,1,1,AB
205504,2,1,AB
205504,3,1,AB
205510,1,1,AB
205517,1,1,AB
205519,1,1,AB
205519,2,1,AB
205519,3,1,AB
205519,4,1,AB
205520,1,1,AP
205523,1,1,AB
205523,2,1,AB
205529,1,1,AP
205529,2,1,AP
205530,1,1,AB
205530,2,1,AB
205532,1,1,AB
205533,1,1,AP
205536,1,1,AB
205536,2,1,AB
205536,3,1,AB
205536,4,1,AB
205537,1,1,AT
205539,1,1,AP
205540,1,1,AP
205540,2,1,AP
205541,1,1,AB
205541,2,1,AB
205541,3,1,AB
205541,4,1,AB
205544,1,1,AB
205544,2,1,AB
205545,1,1,AB
205545,2,1,AB
205548,1,1,AB
205549,1,1,AB
205549,2,1,AB
205557,1,1,AP
205557,2,1,AP
205559,1,1,AB
205559,2,1,AB
205559,3,1,AB
205563,1,1,AB
205563,2,1,AB
205564,1,1,AB
205566,1,1,AB
205566,2,1,AB
205566,3,1,AB
205568,1,1,AP
205570,1,1,AP
205571,1,1,AB
205571,2,1,AB
205571,3,1,AB
205573,1,1,AA
205574,1,1,AP
205574,2,1,AP
205575,1,1,AB
205575,2,1,AB
205576,1,1,AB
205580,1,1,AP
205585,1,1,AB
205585,2,1,AB
205587,1,1,AB
205587,2,1,AB
205587,3,1,AB
205587,4,1,AB
205588,1,1,AB
205589,1,1,AB
205589,2,1,AB
205589,3,1,AB
205589,4,1,AB
205589,5,1,AB
205589,6,1,AB
205591,1,1,AB
205592,1,1,AT
205594,1,1,AB
205596,1,1,AP
205601,1,1,AB
205601,2,1,AB
205604,1,1,AP
205605,1,1,AP
205606,1,1,AB
205606,2,1,AB
205609,1,1,AB
205612,1,1,AP
205612,2,1,AP
205612,3,1,AP
205612,4,1,AP
205612,5,1,AP
205612,6,1,AP
205612,7,1,AP
205613,1,1,AB
205618,1,1,AB
205618,2,1,AB
205618,3,1,AB
205618,4,1,AB
205619,1,1,AB
205619,2,1,AB
205619,3,1,AB
205620,1,1,AB
205622,1,1,AB
205622,2,1,AB
205622,3,1,AB
205629,1,1,AB
205629,2,1,AB
205629,3,1,AB
205629,4,1,AB
205630,1,1,AB
205643,1,1,AN
205645,1,1,AP
205645,2,1,TBD
205646,1,1,AB1
205646,2,1,AB1
205647,1,1,AB
205648,1,1,AP
205650,1,1,AB
205651,1,1,AB
205654,1,1,AB
205656,1,1,AP
205656,2,1,AP
205660,1,1,AP
205660,2,1,AP
205660,3,1,AP
205660,4,1,AP
205660,5,1,AP
205660,6,1,AP
205660,7,1,AP
205661,1,1,AB
205663,1,1,AB
205666,1,1,AB
205666,2,1,AB
205670,1,1,AB
205670,2,1,AB
205670,3,1,AB
205672,1,1,AP
205673,1,1,AB
205673,2,1,AB
205673,3,1,AB
205675,1,1,AP
205677,1,1,AB
205683,1,1,AB
205685,1,1,AP
205687,1,1,AP
205689,1,1,AB
205689,2,1,AB
205689,3,1,AB
205689,4,1,AB
205694,1,1,AP
205694,2,1,AP
205694,3,1,AP
205694,4,1,AP
205695,1,1,AB
205695,2,1,AB
205696,1,1,AP
205699,1,1,AB
205699,2,1,AB
205707,1,1,AB
205707,2,1,AB
205709,1,1,AB
205710,1,1,AN
205710,2,1,AN
205710,3,1,AN
205720,1,1,AP
205722,1,1,AP
205723,1,1,AP
205724,1,1,AB
205727,1,1,AA
205731,1,1,AA
205740,1,1,AB
205740,2,1,AB
205746,1,1,AP1
205749,1,1,AP
205756,1,1,AB
205756,2,1,AB
205756,3,1,AB
205758,1,1,AP
205758,2,1,AP
205758,3,1,AP
205761,1,1,AB
205762,1,1,AB
205770,1,1,AB
205772,1,1,AB
205775,1,1,AB
205775,2,1,AB
205775,3,1,AB
205775,4,1,AB
205779,1,1,AP
205779,2,1,AP
205780,1,1,AP
205780,2,1,AP
205781,1,1,AB2
205781,2,1,AB2
205782,1,1,AT
205784,1,1,AB
205784,2,1,AB
205784,3,1,AB
205784,4,1,AB
205792,1,1,AB
205794,1,1,AB1
205794,2,1,AB1
205794,3,1,AB1
205798,1,1,AB
205798,2,1,AB
205798,3,1,AB
205806,1,1,AB
205806,2,1,AB
205811,1,1,AB
205814,1,1,AB
205814,2,1,AB
205814,3,1,AB
205823,1,1,AB
205823,2,1,AB
205823,3,1,AB
205823,4,1,AB
205825,1,1,AB
205825,2,1,AB
205825,3,1,AB
205825,4,1,AB
205831,1,1,AB3
205831,2,1,AB3
205831,3,1,AB3
205831,4,1,AB3
205831,5,1,AB3
205831,6,1,AB3
205831,7,1,AB3
205835,1,1,AP
205835,2,1,AP
205836,1,1,AB
205836,2,1,AB
205836,3,1,AB
205836,4,1,AB
205836,5,1,AB
205857,1,1,AP
205867,1,1,AP
205868,1,1,AB
205868,2,1,AB
205869,1,1,AB
205870,1,1,AP
205871,1,1,AO
205878,1,1,AT
205880,1,1,AP
205882,1,1,AB
205883,1,1,AP
205883,2,1,AP
205885,1,1,AB1
205885,2,1,AB1
205885,3,1,AB1
205885,4,1,AB1
205887,1,1,AB
205888,1,1,AB
205888,2,1,AB
205894,1,1,AB
205897,1,1,AB
205897,2,1,AB
205901,1,1,AB
205901,2,1,AB
205901,3,1,AB
205904,1,1,AB
205913,1,1,AB
205913,2,1,AB
205917,1,1,AP
205917,2,1,AP
205917,3,1,AP
205919,1,1,AB
205923,1,1,AP
205923,2,1,AP
205924,1,1,AB
205924,2,1,AB
205924,3,1,AB
205924,4,1,AB
205924,5,1,AB
205924,6,1,AB
205924,7,1,AB
205924,8,1,AB
205927,1,1,AB
205927,2,1,AB
205930,1,1,AB
205930,2,1,AB
205931,1,1,AB
205931,2,1,AB
205932,1,1,AB
205932,2,1,AB
205932,3,1,AB
205934,1,1,AP
205934,2,1,AP
205934,3,1,AP
205935,1,1,AO
205936,1,1,AB
205936,2,1,AB
205936,3,1,AB
205937,1,1,AT
205941,1,1,AB
205941,2,1,AB
205945,1,1,AB
205945,2,1,AB
205945,3,1,AB
205945,4,1,AB
205947,1,1,AB
205948,1,1,AB
205950,1,1,AB
205954,1,1,AB
205954,2,1,AB
205954,3,1,AB
205954,4,1,AB
205955,1,1,AB
205955,2,1,AB
205955,3,1,AB
205956,1,1,AB
205956,2,1,AB
205956,3,1,AB
205960,1,1,AB
205960,2,1,AB
205960,3,1,AB
205961,1,1,AB
205961,2,1,AB
205961,3,1,AB
205962,1,1,AP
205971,1,1,AB
205972,1,1,AB
205972,2,1,AB
205973,1,1,AB
205973,2,1,AB
205973,3,1,AB
205973,4,1,AB
205974,1,1,AB
205976,1,1,AB1
205976,2,1,AB1
205976,3,1,AB1
205976,4,1,AB1
205977,1,1,AB
205977,2,1,AB
205977,3,1,AB
205980,1,1,AB
205980,2,1,AB
205981,1,1,AB
205981,2,1,AB
205981,3,1,AB
205982,1,1,AP
205982,2,1,AP
205982,3,1,AP
205983,1,1,AB
205983,2,1,AB
205983,3,1,AB
205983,4,1,AB
205983,5,1,AB
205983,6,1,AB
205987,1,1,AB
205987,2,1,AB
205988,1,1,AB
205990,1,1,AB
205990,2,1,AB
205991,1,1,AB
205993,1,1,AB2
205993,2,1,AB2
205994,1,1,AB
205994,2,1,AB
205995,1,1,AB
206003,1,1,AT
206005,1,1,AP
206006,1,1,AB
206010,1,1,AP
206011,1,1,AP
206015,1,1,AB
206015,2,1,AB
206015,3,1,AB
206018,1,1,AP
206021,1,1,AB
206021,2,1,AB
206027,1,1,AB
206028,1,1,AB
206028,2,1,AB
206028,3,1,AB
206028,4,1,AB
206029,1,1,AB
206029,2,1,AB
206029,3,1,AB
206032,1,1,AB
206032,2,1,AB
206032,3,1,AB
206032,4,1,AB
206033,1,1,AP
206036,1,1,AB
206037,1,1,AB
206039,1,1,AP
206043,1,1,AB
206045,1,1,AB
206047,1,1,AB
206047,2,1,AB
206047,3,1,AB
206049,1,1,AB
206053,1,1,AB
206055,1,1,AB
206055,2,1,AB
206058,1,1,AP
206066,1,1,AT
206069,1,1,AB
206069,2,1,AB
206069,3,1,AB
206069,4,1,AB
206070,1,1,AB
206070,2,1,AB
206070,3,1,AB
206071,1,1,AP
206075,1,1,AT
206077,1,1,AP
206078,1,1,AB
206078,2,1,AB
206079,1,1,AB2
206079,2,1,AB2
206079,3,1,AB2
206081,1,1,AB
206081,2,1,AB
206081,3,1,AB
206083,1,1,AB
206083,2,1,AB
206083,3,1,AB
206083,4,1,AB
206083,5,1,AB
206086,1,1,AP
206086,2,1,AP
206088,1,1,TBD
206088,2,1,TBD
206088,3,1,TBD
206091,1,1,AP
206091,2,1,AP
206093,1,1,AB
206093,2,1,AB
206094,1,1,AB
206095,1,1,AA
206095,2,1,AA
206097,1,1,AB
206098,1,1,AB
206098,2,1,AB
206098,3,1,AB
206100,1,1,AB
206106,1,1,AP
206107,1,1,AB
206107,2,1,AB
206110,1,1,AP
206110,2,1,AP
206111,1,1,AB
206111,2,1,AB
206111,3,1,AB
206111,4,1,AB
206112,1,1,AB
206116,1,1,AT
206118,1,1,AB
206119,1,1,AB1
206119,2,1,AB1
206121,1,1,AB
206121,2,1,AB
206121,3,1,AB
206122,1,1,AB2
206125,1,1,AB
206125,2,1,AB
206125,3,1,AB
206126,1,1,AP
206127,1,1,AP
206127,2,1,AP
206128,1,1,AP
206129,1,1,AB
206129,2,1,AB
206133,1,1,AB
206133,2,1,AB
206133,3,1,AB
206133,4,1,AB
206134,1,1,AB
206135,1,1,AB
206135,2,1,AB
206135,3,1,AB
206135,4,1,AB
206136,1,1,AB
206136,2,1,AB
206137,1,1,AB
206137,2,1,AB
206137,3,1,AB
206137,4,1,AB
206137,5,1,AB
206141,1,1,AP
206141,2,1,AP
206143,1,1,AB
206143,2,1,AB
206145,1,1,AB1
206145,2,1,AB
206151,1,1,AB
206152,1,1,AB
206152,2,1,AB
206153,1,1,AB
206153,2,1,AB
206155,1,1,AB
206155,2,1,AB
206155,3,1,AB
206155,4,1,AB
206155,5,1,AB
206155,6,1,AB
206156,1,1,AB
206156,2,1,AB
206156,3,1,AB
206156,4,1,AB
206156,5,1,AB
206156,6,1,AB
206156,7,1,AB
206159,1,1,AB
206159,2,1,AB
206159,3,1,AB
206159,4,1,AB
206159,5,1,AB
206159,6,1,AB
206163,1,1,AP
206163,2,1,AP
206164,1,1,AB
206165,1,1,AB
206166,1,1,AP
206166,2,1,AP
206166,3,1,AP
206166,4,1,AP
206171,1,1,AP
206171,2,1,AP
206173,1,1,AB
206173,2,1,AB
206173,3,1,AB
206174,1,1,AB
206174,2,1,AB
206174,3,1,AB
206174,4,1,AB
206174,5,1,AB
206174,6,1,AB
206180,1,1,AB
206180,2,1,AB
206180,3,1,AB
206180,4,1,AB
206180,5,1,AB
206181,1,1,AB
206181,2,1,AB
206183,1,1,AP
206183,2,1,AP
206191,1,1,AP
206194,1,1,AB
206194,2,1,AB
206194,3,1,AB
206197,1,1,AP
206198,1,1,AP
206198,2,1,AP
206199,1,1,AP
206200,1,1,AB
206203,1,1,AP
206204,1,1,AP
206206,1,1,AP
206206,2,1,AP
206210,1,1,AB1
206210,2,1,AB1
206210,3,1,AB1
206210,4,1,AB1
206217,1,1,AB
206217,2,1,AB
206218,1,1,AB
206220,1,1,AT
206222,1,1,AB
206222,2,1,AB
206222,3,1,AB
206223,1,1,AP
206223,2,1,AP
206223,3,1,AP
206224,1,1,AN
206227,1,1,AB
206227,2,1,AB
206227,3,1,AB
206228,1,1,AP
206228,2,1,AP
206233,1,1,AB
206233,2,1,AB
206233,3,1,AB
206234,1,1,AB
206234,2,1,AB
206241,1,1,AB1
206241,2,1,AB1
206241,3,1,AB1
206241,4,1,AB1
206241,5,1,AB1
206242,1,1,AT1
206250,1,1,AB
206250,2,1,AB
206250,3,1,AB
206250,4,1,AB
206250,5,1,AB
206251,1,1,AB
206251,2,1,AB
206251,3,1,AB
206251,4,1,AB
206251,5,1,AB
206251,6,1,AB
206252,1,1,AB
206254,1,1,AP
206255,1,1,AB
206260,1,1,AB
206260,2,1,AB
206260,3,1,AB
206260,4,1,AB
206260,5,1,AB
206261,1,1,AB
206263,1,1,AP
206266,1,1,AB
206266,2,1,AB
206285,1,1,AB1
206285,2,1,AB1
206285,3,1,AB1
206285,4,1,AB1
206286,1,1,AB2
206287,1,1,AB
206288,1,1,AB
206288,2,1,AB
206288,4,4,AB
206288,5,4,AB
206289,1,1,AT1
206296,1,1,AB
206296,2,1,AB
206297,1,1,AT
206298,1,1,AB
206308,1,1,AA
206308,2,1,AA
206309,1,1,AB
206309,2,1,AB
206309,3,1,AB
206309,4,1,AB
206309,5,1,AB
206309,6,1,AB
206312,1,1,AT
206314,1,1,AB
206318,1,1,AB
206318,2,1,AB
206318,3,1,AB
206319,1,1,AP
206329,1,1,AB
206329,2,1,AB
206329,4,1,AB
206329,5,1,AB
206329,6,1,AB
206332,1,1,AP
206332,2,1,AP
206333,1,1,AP
206335,1,1,AP
206340,1,1,AB
206340,2,1,AB
206340,3,1,AB
206340,4,1,AB
206340,5,1,AB
206340,6,1,AB
206340,7,1,AB
206342,1,1,AA
206344,1,1,AA
206347,1,1,AB1
206347,2,1,AB1
206355,1,1,AA
206367,1,1,AB
206367,2,1,AB
206367,3,1,AB
206368,1,1,AO
206369,1,1,AP
206370,1,1,AB
206372,1,1,AB
206372,2,1,AB
206372,3,1,AB
206373,1,1,AB
206375,1,1,AB
206376,1,1,AB
206376,2,1,AB
206377,1,1,AB
206377,2,1,AB
206377,3,1,AB
206378,1,1,AT
206379,1,1,AT
206381,1,1,AB
206381,2,1,AB
206381,3,1,AB
206381,4,1,AB
206382,1,1,AB
206382,2,1,AB
206382,3,1,AB
206382,4,1,AB
206383,1,1,AB
206383,2,1,AB
206383,3,1,AB
206383,4,1,AB
206383,5,1,AB
206383,6,1,AB
206384,1,1,AB
206387,1,1,AB
206387,2,1,AB
206387,3,1,AB
206387,4,1,AB
206388,1,1,AB
206389,1,1,AB
206391,1,1,AB
206391,2,1,AB
206391,3,1,AB
206392,1,1,AB
206396,1,1,AP
206398,1,1,AP
206401,1,1,AB
206401,2,1,AB
206401,3,1,AB
206402,1,1,AB1
206402,2,1,AB1
206404,1,1,AP
206407,1,1,AP
206407,2,1,AP
206407,3,1,AP
206408,1,1,AB
206409,1,1,AB
206409,2,1,AB
206411,1,1,AT
206413,1,1,AB
206413,2,1,AB
206413,3,1,AB
206413,4,1,AB
206413,5,1,AB
206413,6,1,AB
206416,1,1,AP
206419,1,1,AB
206419,2,1,AB
206420,1,1,AA
206422,1,1,AT
206430,1,1,AO
206431,1,1,AA
206432,1,1,AB
206432,2,1,AB
206433,1,1,AB
206433,2,1,AB
206433,3,1,AB
206433,4,1,AB
206434,1,1,AB
206434,2,1,AB
206434,3,1,AB
206434,4,1,AB
206436,1,1,AB
206439,1,1,AB
206439,2,1,AB
206439,3,1,AB
206439,4,1,AB
206441,1,1,AT
206447,1,1,AT1
206452,1,1,AB
206452,2,1,AB
206452,3,1,AB
206452,4,1,AB
206452,5,1,AB
206452,6,1,AB
206452,7,1,AB
206452,8,1,AB
206454,1,1,AP
206455,1,1,AB
206463,1,1,AB
206465,1,1,AB
206465,2,1,AB
206465,3,1,AB
206465,4,1,AB
206468,1,1,AP
206472,1,1,AB
206477,1,1,AA
206481,1,1,AB
206483,1,1,AB1
206483,2,1,AB1
206483,3,1,AB1
206485,1,1,AP
206485,2,1,AP
206485,3,1,AP
206485,4,1,AP
206485,5,1,AP
206486,1,1,AP
206489,1,1,AP
206490,1,1,AB
206493,1,1,AB
206497,1,1,AB
206497,2,1,AB
206497,3,1,AB
206497,4,1,AB
206498,1,1,AT
206503,1,1,AP
206505,1,1,AB
206505,2,1,AB
206511,1,1,AB
206511,2,1,AB
206511,3,1,AB
206512,1,1,AB
206512,2,1,AB
206512,3,1,AB
206512,4,1,AB
206513,1,1,AB
206513,2,1,AB
206513,3,1,AB
206513,4,1,AB
206515,1,1,AB
206515,2,1,AB
206515,3,1,AB
206517,1,1,AP
206517,2,1,AP
206523,1,1,AP
206528,1,1,AB
206528,2,1,AB
206530,1,1,AB
206530,2,1,AB
206533,1,1,AP
206534,1,1,AB3
206534,2,1,AB3
206534,3,1,AB3
206534,4,1,AB3
206534,5,1,AB3
206535,1,1,AP
206536,1,1,AB
206536,2,1,AB
206536,3,1,AB
206536,4,1,AB
206541,1,1,AB
206541,2,1,AB
206543,1,1,AN
206545,1,1,TBD
206545,2,1,TBD
206547,1,1,AB
206547,2,1,AB
206550,1,1,AB
206550,2,1,AB
206551,1,1,AP
206552,1,1,AP
206553,1,1,AA
206556,1,1,AB3
206556,2,1,AB3
206557,1,1,AB
206557,2,1,AB
206557,3,1,AB
206557,4,1,AB
206560,1,1,AB
206560,2,1,AB
206561,1,1,AP
206573,1,1,AA
206573,2,1,AA
206574,1,1,AB
206575,1,1,AB
206585,1,1,AB
206585,2,1,AB
206585,3,1,AB
206586,1,1,AP
206589,1,1,AP
206594,1,1,AP
206597,1,1,AB
206603,1,1,AB
206603,2,1,AB
206603,3,1,AB
206603,4,1,AB
206604,1,1,AB
206607,1,1,AP
206608,1,1,AP
206608,2,1,AP
206614,1,1,AB
206615,1,1,AA
206616,1,1,AP
206617,1,1,AP
206617,2,1,AP
206621,1,1,AP
206623,1,1,AB
206627,1,1,AB
206627,2,1,AB
206627,3,1,AB
206627,4,1,AB
206627,5,1,AB
206627,6,1,AB
206627,7,1,AB
206628,1,1,AP
206628,2,1,AP
206633,1,1,AB
206634,1,1,AP
206641,1,1,AB4
206641,2,1,AB4
206641,3,1,AB4
206641,4,1,AB4
206641,5,1,AB4
206641,6,1,AB4
206644,1,1,AP
206646,1,1,AB
206647,1,1,AB
206647,2,1,AB
206648,1,1,AP
206648,2,1,AP
206648,3,1,AP
206648,4,1,AP
206651,1,1,AB
206651,2,1,AB
206651,3,1,AB
206652,1,1,AB
206652,2,1,AB
206653,1,1,AB
206653,2,1,AB
206653,3,1,AB
206654,1,1,AB
206654,2,1,AB
206655,1,1,AT
206662,1,1,AB
206662,2,1,AB
206662,3,1,AB
206665,1,1,AB
206665,2,1,AB
206666,1,1,AP
206667,1,1,AN
206669,1,1,AB
206670,1,1,AP
206670,2,1,AP
206672,1,1,AB
206672,2,1,AB
206674,1,1,AB1
206674,2,1,AB1
206674,3,1,AB1
206676,1,1,AA
206677,1,1,AP
206681,1,1,AP
206681,2,1,AP
206685,1,1,AB3
206685,2,1,AB3
206685,3,1,AB3
206685,4,1,AB3
206685,5,1,AB3
206686,1,1,AB
206687,1,1,AP
206693,1,1,AB1
206693,2,1,AB1
206693,3,1,AB1
206693,4,1,AB1
206694,1,1,AB
206694,2,1,AB
206697,1,1,AP
206697,2,1,AP
206698,1,1,AP
206699,1,1,AP
206699,2,1,AP
206699,3,1,AP
206703,1,1,AB
206703,2,1,AB
206706,1,1,AB
206713,1,1,AP
206716,1,1,AT
206718,1,1,AA
206718,2,1,AA
206718,3,1,AA
206720,1,1,AB
206720,2,1,AB
206720,3,1,AB
206726,1,1,AB
206726,2,1,AB
206726,3,1,AB
206726,4,1,AB
206734,1,1,AB
206734,2,1,AB
206734,3,1,AB
206734,4,1,AB
206734,5,1,AB
206734,6,1,AB
206734,7,1,AB
206734,8,1,AB
206738,1,1,AB
206738,2,1,AB
206738,3,1,AB
206739,1,1,AB
206740,1,1,AB
206741,1,1,AB
206743,1,1,AB
206743,2,1,AB
206745,1,1,AB
206745,2,1,AB
206747,1,1,AB
206747,2,1,AB
206748,1,1,AB
206748,2,1,AB
206748,3,1,AB
206749,1,1,AB1
206749,2,1,AB1
206749,3,1,AB1
206750,1,1,AB
206750,2,1,AB
206750,3,1,AB
206750,4,1,AB
206750,5,1,AB
206750,6,1,AB
206751,1,1,AB
206751,2,1,AB
206751,3,1,AB
206751,4,1,AB
206752,1,1,AB
206752,2,1,AB
206752,3,1,AB
206752,4,1,AB
206752,5,1,AB
206752,6,1,AB
206752,7,1,AB
206752,8,1,AB
206753,1,1,AB
206759,1,1,AB2
206759,2,1,AB2
206760,1,1,AP
206761,1,1,AP
206762,1,1,AB
206762,2,1,AB
206763,1,1,AB
206763,2,1,AB
206763,3,1,AB
206765,1,1,AB
206768,1,1,BX
206770,1,1,BX
206771,1,1,AB
206771,2,1,AB
206774,1,1,AP
206775,1,1,AP
206775,2,1,AP
206775,3,1,AP
206775,4,1,AP
206778,1,1,AP
206781,1,1,AP
206785,1,1,AT
206786,1,1,AT
206788,1,1,AB
206788,2,1,AB
206788,3,1,AB
206788,4,1,AB
206791,1,1,AP
206791,2,1,AP
206792,1,1,AB
206798,1,1,AP
206799,1,1,AB
206801,1,1,AP
206802,1,1,AP
206803,1,1,AB
206807,1,1,AB1
206808,1,1,AB
206811,1,1,AB
206812,1,1,AP
206812,2,1,AP
206812,3,1,AP
206812,4,1,AP
206813,1,1,AB
206813,2,1,AB
206813,3,1,AB
206814,1,1,AA
206814,2,1,AA
206815,1,1,AA
206817,1,1,AB
206817,2,1,AB
206822,1,1,AA
206827,1,1,AB
206827,2,1,AB
206827,3,1,AB
206827,4,1,AB
206831,1,1,AP
206834,1,1,AP
206834,2,1,AP
206834,3,1,AP
206834,4,1,AP
206834,5,1,AP
206834,6,1,AP
206834,7,1,AP
206836,1,1,AB
206837,1,1,AB
206837,2,1,AB
206845,1,1,AP
206846,1,1,AP
206850,1,1,AB
206851,1,1,AB
206852,1,1,AB
206853,1,1,AB
206855,1,1,AB
206855,2,1,AB
206856,1,1,AB
206863,1,1,AB
206864,1,1,AB
206866,1,1,AB
206868,1,1,AB
206868,2,1,AB
206868,3,1,AB
206869,1,1,AA
206872,1,1,AB
206872,2,1,AB
206873,1,1,AP
206876,1,1,AB
206879,1,1,AB
206880,1,1,AP
206880,2,1,AP
206880,3,1,AP
206883,1,1,AB
206883,2,1,AB
206884,1,1,AB
206884,2,1,AB
206884,3,1,AB
206884,4,1,AB
206886,1,1,AB1
